index,reactant,reagent,product,catalyst,methanol_sty,time_h,temperature_c,pressure_bar,h2_co2_ratio,ghsv_h-1,catalyst_components_count,catalyst_primary_loading_wt,source_dataset
suvarna-18,O=C=O,[H][H],CO,[In].[Fe].[Ni].[Ca],1.09,1.0,324.85,60.0,10.0,36000.0,4.0,4.4,suvarna
suvarna-19,O=C=O,[H][H],CO,[Cu].[Ce].[Ni],1.0787200000000001,1.0,239.85000000000002,30.0,3.0,108000.0,3.0,3.33,suvarna
suvarna-20,O=C=O,[H][H],CO,[In].[Fe].[Ni].[Ca],1.06,1.0,324.85,60.0,8.0,30000.0,4.0,4.4,suvarna
suvarna-21,O=C=O,[H][H],CO,[Cu].[Zn].[Al],1.0138,1.0,259.85,36.0,12.0,9700.0,3.0,20.5,suvarna
suvarna-22,O=C=O,[H][H],CO,[Cu].[Ce],0.9745772806346209,1.0,249.85000000000002,50.0,4.0,30000.0,2.0,13.35,suvarna
suvarna-23,O=C=O,[H][H],CO,[Cu].[Zn].[S],0.944,1.0,259.85,40.0,16.5,30000.0,3.0,28.2,suvarna
suvarna-24,O=C=O,[H][H],CO,[Cu].[Ce],0.8815230833217987,1.0,274.85,50.0,4.0,30000.0,2.0,13.35,suvarna
suvarna-25,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.8785,1.0,259.85,36.0,14.0,9700.0,3.0,20.5,suvarna
suvarna-26,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.878,1.0,259.85,36.0,16.0,11000.0,3.0,20.5,suvarna
suvarna-27,O=C=O,[H][H],CO,[In].[Fe].[Ni].[Ca],0.87,1.0,324.85,40.0,8.0,30000.0,4.0,4.4,suvarna
suvarna-28,O=C=O,[H][H],CO,[Cu].[Ce].[Ni],0.85248,1.0,239.85000000000002,30.0,3.0,72000.0,3.0,3.33,suvarna
suvarna-29,O=C=O,[H][H],CO,[Cu].[Zn].[S],0.816,1.0,259.85,40.0,16.5,30000.0,3.0,12.9,suvarna
suvarna-30,O=C=O,[H][H],CO,[In].[Pt],0.7865885537045655,1.0,299.85,40.0,3.0,54000.0,2.0,99.42,suvarna
suvarna-31,O=C=O,[H][H],CO,[Cu].[Ce],0.7663074149703522,1.0,199.85000000000002,50.0,4.0,30000.0,2.0,13.35,suvarna
suvarna-32,O=C=O,[H][H],CO,[In].[Ir],0.765,1.0,299.85,50.0,4.0,21000.0,2.0,89.2,suvarna
suvarna-33,O=C=O,[H][H],CO,[Cu].[Ce],0.7201713328849951,1.0,299.85,50.0,4.0,30000.0,2.0,13.35,suvarna
suvarna-34,O=C=O,[H][H],CO,[Cu].[Ce],0.7154353952315557,1.0,249.85000000000002,50.0,4.0,30000.0,2.0,8.9,suvarna
suvarna-35,O=C=O,[H][H],CO,[Cu].[Zn].[Ga],0.704,1.0,249.85000000000002,70.0,3.0,15000.0,3.0,35.6,suvarna
suvarna-36,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.7022999999999999,1.0,259.85,36.0,18.0,9700.0,3.0,20.5,suvarna
suvarna-37,O=C=O,[H][H],CO,[In].[Pt],0.6917053521589855,1.0,299.85,40.0,3.0,42000.0,2.0,99.42,suvarna
suvarna-38,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],0.672,1.0,249.85000000000002,60.0,3.0,15000.0,4.0,35.6,suvarna
suvarna-39,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],0.6691909573960093,1.0,229.85000000000002,70.0,3.0,10000.0,4.0,40.0,suvarna
suvarna-40,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],0.6418911071869089,1.0,299.85,40.0,3.0,24000.0,4.0,16.5,suvarna
suvarna-41,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ce],0.64032,1.0,229.85000000000002,30.0,3.0,1120.7,4.0,44.9344,suvarna
suvarna-42,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.6303,1.0,259.85,36.0,20.0,9700.0,3.0,20.5,suvarna
suvarna-43,O=C=O,[H][H],CO,[In].[Pd],0.6182507657142856,1.0,279.85,50.0,4.0,24000.0,2.0,99.26,suvarna
suvarna-44,O=C=O,[H][H],CO,[In].[Pd],0.6134400000000001,1.0,279.85,50.0,4.0,24000.0,2.0,98.55,suvarna
suvarna-45,O=C=O,[H][H],CO,[In].[Ir],0.608,1.0,299.85,50.0,4.0,21000.0,2.0,94.3,suvarna
suvarna-46,O=C=O,[H][H],CO,[Cu].[Ce],0.5902236042984446,1.0,199.85000000000002,50.0,4.0,30000.0,2.0,8.9,suvarna
suvarna-47,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.5808,1.0,229.85000000000002,30.0,3.0,1120.7,3.0,45.5,suvarna
suvarna-48,O=C=O,[H][H],CO,[Cu].[Ce].[Ni],0.5792,1.0,239.85000000000002,30.0,3.0,36000.0,3.0,3.33,suvarna
suvarna-49,O=C=O,[H][H],CO,[In].[Pd],0.57811,1.0,279.85,50.0,4.0,24000.0,2.0,99.25,suvarna
suvarna-50,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],0.5742018438860456,1.0,349.85,40.0,3.0,12000.0,4.0,16.5,suvarna
suvarna-51,O=C=O,[H][H],CO,[In].[Pt],0.5704014328972087,1.0,299.85,40.0,3.0,30000.0,2.0,99.42,suvarna
suvarna-52,O=C=O,[H][H],CO,[Cu].[Zn].[S],0.5696,1.0,259.85,40.0,16.5,30000.0,3.0,31.4,suvarna
suvarna-53,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.56887,1.0,249.85000000000002,50.0,8.0,6000.0,3.0,60.5,suvarna
suvarna-54,O=C=O,[H][H],CO,[In].[Pd],0.56679,1.0,279.85,50.0,4.0,24000.0,2.0,96.57,suvarna
suvarna-55,O=C=O,[H][H],CO,[In].[Ru],0.566204455897406,1.0,299.85,50.0,4.0,21000.0,2.0,99.0,suvarna
suvarna-56,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ce],0.5571200000000001,1.0,229.85000000000002,30.0,3.0,2241.4,4.0,44.9344,suvarna
suvarna-57,O=C=O,[H][H],CO,[Cu].[Zn],0.555,1.0,229.85000000000002,50.0,10.0,15000.0,2.0,61.0,suvarna
suvarna-58,O=C=O,[H][H],CO,[Cu].[Zn],0.5541103007061148,1.0,239.85000000000002,30.0,3.0,12000.0,2.0,60.0,suvarna
suvarna-59,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],0.5522947783828718,1.0,299.85,40.0,3.0,12000.0,4.0,16.5,suvarna
suvarna-60,O=C=O,[H][H],CO,[In].[Ni],0.551346221603841,1.0,299.85,50.0,4.0,21000.0,2.0,90.3,suvarna
suvarna-61,O=C=O,[H][H],CO,[In].[Rh],0.540883977900552,1.0,299.85,50.0,4.0,21000.0,2.0,98.93,suvarna
suvarna-62,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],0.535038129424928,1.0,299.85,40.0,3.0,18000.0,4.0,16.5,suvarna
suvarna-63,O=C=O,[H][H],CO,[Cu].[Ce].[In],0.534955583159744,1.0,209.85000000000002,30.0,3.0,7200.0,3.0,4.6,suvarna
suvarna-64,O=C=O,[H][H],CO,[In].[Ce].[Cu],0.534955583159744,1.0,209.85000000000002,30.0,3.0,7200.0,3.0,0.92,suvarna
suvarna-65,O=C=O,[H][H],CO,[In].[Pt],0.534211137634374,1.0,299.85,50.0,4.0,21000.0,2.0,82.0,suvarna
suvarna-66,O=C=O,[H][H],CO,[Cu].[Zn],0.526,1.0,229.85000000000002,50.0,10.0,15000.0,2.0,61.0,suvarna
suvarna-67,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],0.52,1.0,249.85000000000002,50.0,3.0,12000.0,4.0,40.4,suvarna
suvarna-68,O=C=O,[H][H],CO,[Cu].[Ce].[In],0.5169398650792127,1.0,259.85,30.0,3.0,7200.0,3.0,4.6,suvarna
suvarna-69,O=C=O,[H][H],CO,[In].[Ce].[Cu],0.5169398650792127,1.0,259.85,30.0,3.0,7200.0,3.0,0.92,suvarna
suvarna-70,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],0.5121592810781473,1.0,229.85000000000002,70.0,3.0,10000.0,4.0,33.1,suvarna
suvarna-71,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],0.512,1.0,249.85000000000002,40.0,3.0,15000.0,4.0,35.6,suvarna
suvarna-72,O=C=O,[H][H],CO,[In].[Ir],0.512,1.0,299.85,50.0,4.0,21000.0,2.0,98.9,suvarna
suvarna-73,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],0.50144,1.0,249.85000000000002,30.0,3.0,15000.0,4.0,35.6,suvarna
suvarna-74,O=C=O,[H][H],CO,[Cu].[Ce].[In],0.500139544021248,1.0,299.85,30.0,3.0,7200.0,3.0,4.6,suvarna
suvarna-75,O=C=O,[H][H],CO,[In].[Ce].[Cu],0.500139544021248,1.0,299.85,30.0,3.0,7200.0,3.0,0.92,suvarna
suvarna-76,O=C=O,[H][H],CO,[Cu].[Zn],0.5,1.0,239.85000000000002,30.0,3.0,12000.0,2.0,28.0,suvarna
suvarna-77,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Zr],0.49,1.0,249.85000000000002,50.0,3.0,12000.0,4.0,41.6,suvarna
suvarna-78,O=C=O,[H][H],CO,[In].[Pt],0.489111889008154,1.0,274.85,50.0,4.0,21000.0,2.0,82.0,suvarna
suvarna-79,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.486,1.0,279.85,50.0,3.0,4800.0,3.0,29.0,suvarna
suvarna-80,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],0.48544,1.0,249.85000000000002,30.0,3.0,15000.0,4.0,36.2,suvarna
suvarna-81,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.48319999999999996,1.0,229.85000000000002,30.0,3.0,1120.7,3.0,45.5507,suvarna
suvarna-82,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[In],0.47954,1.0,249.85000000000002,50.0,8.0,6000.0,4.0,57.0,suvarna
suvarna-83,O=C=O,[H][H],CO,[In].[Zn].[Cu],0.47954,1.0,249.85000000000002,50.0,8.0,6000.0,3.0,9.0,suvarna
suvarna-84,O=C=O,[H][H],CO,[Cu].[Ce].[Ni],0.47456,1.0,259.85,30.0,3.0,36000.0,3.0,3.33,suvarna
suvarna-85,O=C=O,[H][H],CO,[Pd].[Ti].[Si],0.46992960162715425,1.0,399.85,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-86,O=C=O,[H][H],CO,[In].[Zr].[Si],0.463126068825412,1.0,299.85,4.0,4.0,52000.0,3.0,10.1,suvarna
suvarna-87,O=C=O,[H][H],CO,[Cu].[Zn],0.456,1.0,229.85000000000002,50.0,10.0,15000.0,2.0,61.0,suvarna
suvarna-88,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],0.45536,1.0,249.85000000000002,30.0,3.0,15000.0,4.0,36.5,suvarna
suvarna-89,O=C=O,[H][H],CO,[In].[Ag],0.454936677732693,1.0,299.85,50.0,4.0,21000.0,2.0,99.67,suvarna
suvarna-90,O=C=O,[H][H],CO,[In].[Pd],0.45382,1.0,279.85,50.0,4.0,24000.0,2.0,96.64,suvarna
suvarna-91,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.453,1.0,259.85,50.0,3.0,4800.0,3.0,29.0,suvarna
suvarna-92,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.45216,1.0,229.85000000000002,30.0,3.0,2241.4,3.0,45.5,suvarna
suvarna-93,O=C=O,[H][H],CO,[Cu].[Zn],0.4511083240587772,1.0,239.85000000000002,30.0,3.0,9000.0,2.0,60.0,suvarna
suvarna-94,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Ce],0.45,1.0,249.85000000000002,50.0,3.0,12000.0,4.0,41.1,suvarna
suvarna-95,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[La],0.44,1.0,249.85000000000002,50.0,3.0,12000.0,4.0,39.2,suvarna
suvarna-96,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Al],0.4352,1.0,239.85000000000002,40.0,3.0,19484.0,4.0,51.5,suvarna
suvarna-97,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.429,1.0,259.85,50.0,3.0,4800.0,3.0,29.0,suvarna
suvarna-98,O=C=O,[H][H],CO,[In].[Ni],0.428542109770618,1.0,274.85,50.0,4.0,21000.0,2.0,90.3,suvarna
suvarna-99,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],0.4238644311691702,1.0,349.85,40.0,3.0,12000.0,4.0,16.5,suvarna
suvarna-100,O=C=O,[H][H],CO,[In].[Zr].[Y],0.423017986025417,1.0,299.85,4.0,4.0,52000.0,3.0,9.1,suvarna
suvarna-101,O=C=O,[H][H],CO,[Cu].[Ce],0.4207493279849874,1.0,274.85,50.0,4.0,30000.0,2.0,8.9,suvarna
suvarna-102,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.42,1.0,249.85000000000002,50.0,3.0,12000.0,3.0,42.7,suvarna
suvarna-103,O=C=O,[H][H],CO,[In].[Zr].[La],0.417593213479401,1.0,299.85,4.0,4.0,52000.0,3.0,9.9,suvarna
suvarna-104,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Al],0.416,1.0,239.85000000000002,40.0,3.0,19484.0,4.0,52.0,suvarna
suvarna-105,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],0.41486858623900985,1.0,229.85000000000002,70.0,3.0,10000.0,4.0,42.0,suvarna
suvarna-106,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Al],0.4126,1.0,239.85000000000002,40.0,3.0,19484.0,4.0,51.0,suvarna
suvarna-107,O=C=O,[H][H],CO,[In].[Ni],0.41,1.0,299.85,30.0,3.0,60000.0,2.0,94.0,suvarna
suvarna-108,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],0.4086887749769836,1.0,299.85,40.0,3.0,12000.0,4.0,16.5,suvarna
suvarna-109,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],0.4050519589064552,1.0,299.85,40.0,3.0,12000.0,4.0,16.5,suvarna
suvarna-110,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ce],0.3952,1.0,229.85000000000002,30.0,3.0,4482.8,4.0,44.9344,suvarna
suvarna-111,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.391,1.0,239.85000000000002,40.0,3.0,19484.0,3.0,52.5,suvarna
suvarna-112,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],0.39,1.0,229.85000000000002,50.0,3.0,10000.0,4.0,40.0,suvarna
suvarna-113,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.38981999999999994,1.0,249.85000000000002,30.0,3.0,12000.0,3.0,47.0,suvarna
suvarna-114,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[La],0.3882574483819723,1.0,229.85000000000002,30.0,3.0,2241.4,4.0,45.98,suvarna
suvarna-115,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ce],0.3882574483819723,1.0,229.85000000000002,30.0,3.0,2241.4,4.0,44.9344,suvarna
suvarna-116,O=C=O,[H][H],CO,[In].[Rh],0.38342541436464,1.0,274.85,50.0,4.0,21000.0,2.0,98.93,suvarna
suvarna-117,O=C=O,[H][H],CO,[Cu].[Al],0.3808,1.0,259.85,30.0,3.0,14400.0,2.0,61.2,suvarna
suvarna-118,O=C=O,[H][H],CO,[Cu].[Zn].[Ga],0.37776,1.0,269.85,20.0,3.0,18000.0,3.0,5.4,suvarna
suvarna-119,O=C=O,[H][H],CO,[Cu].[Mn],0.37760000000000005,1.0,179.85000000000002,40.0,3.0,60000.0,2.0,80.0,suvarna
suvarna-120,O=C=O,[H][H],CO,[In].[Zr],0.377487511357819,1.0,284.85,4.0,4.0,52000.0,2.0,10.1,suvarna
suvarna-121,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[S],0.376,1.0,249.85000000000002,30.0,3.0,44000.0,4.0,4.37,suvarna
suvarna-122,O=C=O,[H][H],CO,[Cu].[Zr].[In],0.374662820694501,1.0,259.85,30.0,3.0,18000.0,3.0,22.1,suvarna
suvarna-123,O=C=O,[H][H],CO,[Cu].[Zn],0.37,1.0,239.85000000000002,30.0,3.0,12000.0,2.0,45.0,suvarna
suvarna-124,O=C=O,[H][H],CO,[In].[Zr].[Y],0.367733871895694,1.0,299.85,4.0,4.0,52000.0,3.0,8.4,suvarna
suvarna-125,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.366,1.0,299.85,50.0,3.0,4800.0,3.0,29.0,suvarna
suvarna-126,O=C=O,[H][H],CO,[In].[Ni],0.36,1.0,274.85,30.0,3.0,60000.0,2.0,94.0,suvarna
suvarna-127,O=C=O,[H][H],CO,[In].[Ni],0.35852999999999996,1.0,279.85,50.0,4.0,24000.0,2.0,97.39,suvarna
suvarna-128,O=C=O,[H][H],CO,[Cu].[Zn],0.355,1.0,229.85000000000002,50.0,10.0,15000.0,2.0,61.0,suvarna
suvarna-129,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Nd],0.35456,1.0,229.85000000000002,30.0,3.0,1120.7,4.0,44.934999999999995,suvarna
suvarna-130,O=C=O,[H][H],CO,[Pd].[Ti].[Si],0.3525535352940282,1.0,399.85,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-131,O=C=O,[H][H],CO,[In].[Ni],0.35228,1.0,279.85,50.0,4.0,24000.0,2.0,98.97,suvarna
suvarna-132,O=C=O,[H][H],CO,[In],0.3507832699619744,1.0,359.85,50.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-133,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],0.35,1.0,229.85000000000002,50.0,3.0,10000.0,4.0,39.0,suvarna
suvarna-134,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.34976,1.0,229.85000000000002,30.0,3.0,2241.4,3.0,45.5507,suvarna
suvarna-135,O=C=O,[H][H],CO,[Cu].[Si].[Zn].[Ga],0.349248,1.0,269.85,20.0,3.0,18000.0,4.0,4.7,suvarna
suvarna-136,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.3487,1.0,249.85000000000002,50.0,3.0,8000.0,3.0,40.0,suvarna
suvarna-137,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.346,1.0,279.85,50.0,3.0,4800.0,3.0,29.0,suvarna
suvarna-138,O=C=O,[H][H],CO,[Cu].[Zn].[Ga],0.343616,1.0,259.85,20.0,3.0,18000.0,3.0,5.4,suvarna
suvarna-139,O=C=O,[H][H],CO,[In].[Zr].[La],0.343336679509104,1.0,284.85,4.0,4.0,52000.0,3.0,9.9,suvarna
suvarna-140,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.34,1.0,249.85000000000002,50.0,3.0,12000.0,3.0,42.0,suvarna
suvarna-141,O=C=O,[H][H],CO,[In],0.339779005524861,1.0,299.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-142,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[La],0.33847320389112007,1.0,229.85000000000002,30.0,3.0,4482.8,4.0,45.98,suvarna
suvarna-143,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ce],0.33847320389112007,1.0,229.85000000000002,30.0,3.0,4482.8,4.0,44.9344,suvarna
suvarna-144,O=C=O,[H][H],CO,[In],0.338027562658362,1.0,299.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-145,O=C=O,[H][H],CO,[In],0.336454686451774,1.0,299.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-146,O=C=O,[H][H],CO,[In],0.33319542126596,1.0,299.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-147,O=C=O,[H][H],CO,[In].[Ni],0.33227999999999996,1.0,279.85,50.0,4.0,24000.0,2.0,94.79,suvarna
suvarna-148,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],0.33,1.0,229.85000000000002,50.0,3.0,10000.0,4.0,41.4,suvarna
suvarna-149,O=C=O,[H][H],CO,[Cu].[Al],0.3296,1.0,239.85000000000002,30.0,3.0,14400.0,2.0,61.2,suvarna
suvarna-150,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[La],0.328933581451138,1.0,229.85000000000002,30.0,3.0,2241.4,4.0,45.98,suvarna
suvarna-151,O=C=O,[H][H],CO,[In].[Zr].[Y],0.328706617095651,1.0,299.85,4.0,4.0,52000.0,3.0,8.4,suvarna
suvarna-152,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[La],0.3275240499062918,1.0,229.85000000000002,30.0,3.0,1120.7,4.0,45.98,suvarna
suvarna-153,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ce],0.3275240499062918,1.0,229.85000000000002,30.0,3.0,1120.7,4.0,44.9344,suvarna
suvarna-154,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],0.32639999999999997,1.0,299.85,30.0,3.0,15000.0,4.0,36.5,suvarna
suvarna-155,O=C=O,[H][H],CO,[Cu].[Zn].[Pd],0.32639999999999997,1.0,299.85,30.0,3.0,15000.0,3.0,19.4,suvarna
suvarna-156,O=C=O,[H][H],CO,[In].[Ir],0.326,1.0,299.85,50.0,4.0,21000.0,2.0,99.0,suvarna
suvarna-157,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.3256,1.0,249.85000000000002,50.0,3.0,8000.0,3.0,59.0,suvarna
suvarna-158,O=C=O,[H][H],CO,[In].[Pd],0.32464,1.0,279.85,50.0,4.0,24000.0,2.0,90.21000000000001,suvarna
suvarna-159,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[S],0.32430000000000003,1.0,249.85000000000002,30.0,3.0,44000.0,4.0,5.65,suvarna
suvarna-160,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],0.32416,1.0,299.85,30.0,3.0,15000.0,4.0,36.2,suvarna
suvarna-161,O=C=O,[H][H],CO,[Cu].[Zn].[Ga],0.32416,1.0,299.85,30.0,3.0,15000.0,3.0,5.6,suvarna
suvarna-162,O=C=O,[H][H],CO,[In].[Zr],0.322282223198538,1.0,299.85,50.0,4.0,26000.0,2.0,9.0,suvarna
suvarna-163,O=C=O,[H][H],CO,[Cu].[Zr].[In],0.321377862065574,1.0,259.85,30.0,3.0,18000.0,3.0,21.6,suvarna
suvarna-164,O=C=O,[H][H],CO,[In].[Ir],0.3212805641750226,1.0,249.85000000000002,50.0,4.0,21000.0,2.0,89.2,suvarna
suvarna-165,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],0.32,1.0,209.85000000000002,60.0,3.0,15000.0,4.0,35.6,suvarna
suvarna-166,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],0.32,1.0,209.85000000000002,60.0,3.0,15000.0,4.0,35.6,suvarna
suvarna-167,O=C=O,[H][H],CO,[Cu].[Zn].[Si].[Ga],0.32,1.0,209.85000000000002,60.0,3.0,15000.0,4.0,4.7,suvarna
suvarna-168,O=C=O,[H][H],CO,[Cu].[C].[In],0.3185681266663405,1.0,279.85,30.0,3.0,15000.0,3.0,7.7,suvarna
suvarna-169,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],0.3168,1.0,299.85,30.0,3.0,15000.0,4.0,35.6,suvarna
suvarna-170,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.314,1.0,239.85000000000002,50.0,3.0,4800.0,3.0,29.0,suvarna
suvarna-171,O=C=O,[H][H],CO,[Cu].[Zr],0.313334470881185,1.0,259.85,30.0,3.0,18000.0,2.0,22.5,suvarna
suvarna-172,O=C=O,[H][H],CO,[In].[Ni],0.31249,1.0,279.85,50.0,4.0,24000.0,2.0,89.93,suvarna
suvarna-173,O=C=O,[H][H],CO,[Cu].[Zn],0.312,1.0,229.85000000000002,50.0,10.0,15000.0,2.0,61.0,suvarna
suvarna-174,O=C=O,[H][H],CO,[In].[Pt],0.311624465307037,1.0,249.85000000000002,50.0,4.0,21000.0,2.0,82.0,suvarna
suvarna-175,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.3106242857142857,1.0,249.85000000000002,30.0,3.0,12000.0,3.0,50.0,suvarna
suvarna-176,O=C=O,[H][H],CO,[In],0.305038976002304,1.0,299.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-177,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.3041614285714286,1.0,249.85000000000002,30.0,3.0,12000.0,3.0,44.5,suvarna
suvarna-178,O=C=O,[H][H],CO,[Cu].[Zr].[In],0.302612299109531,1.0,259.85,30.0,3.0,18000.0,3.0,20.8,suvarna
suvarna-179,O=C=O,[H][H],CO,[Cu].[Zn],0.3,1.0,239.85000000000002,30.0,3.0,12000.0,2.0,22.0,suvarna
suvarna-180,O=C=O,[H][H],CO,[In].[Pt],0.2979407806424255,1.0,299.85,20.0,3.0,24000.0,2.0,99.42,suvarna
suvarna-181,O=C=O,[H][H],CO,[Cu].[Zr].[In],0.296512379509099,1.0,239.85000000000002,30.0,3.0,18000.0,3.0,22.1,suvarna
suvarna-182,O=C=O,[H][H],CO,[In].[Pt],0.29631024496263303,1.0,299.85,20.0,3.0,24000.0,2.0,99.66,suvarna
suvarna-183,O=C=O,[H][H],CO,[Cu].[Zn].[Ce].[Ti],0.296,1.0,259.85,30.0,3.0,7500.0,4.0,44.7,suvarna
suvarna-184,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],0.296,1.0,259.85,30.0,3.0,7500.0,4.0,35.6,suvarna
suvarna-185,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],0.2942650123799411,1.0,299.85,35.0,3.0,12000.0,4.0,16.5,suvarna
suvarna-186,O=C=O,[H][H],CO,[In].[Ni],0.29186,1.0,279.85,50.0,4.0,24000.0,2.0,99.06,suvarna
suvarna-187,O=C=O,[H][H],CO,[In].[Pd],0.29164,1.0,279.85,50.0,4.0,24000.0,2.0,99.69,suvarna
suvarna-188,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.29024,1.0,229.85000000000002,30.0,3.0,4482.8,3.0,45.5,suvarna
suvarna-189,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],0.29,1.0,229.85000000000002,50.0,3.0,10000.0,4.0,33.1,suvarna
suvarna-190,O=C=O,[H][H],CO,[Cu].[Zn],0.28950779383028474,1.0,239.85000000000002,30.0,3.0,6000.0,2.0,60.0,suvarna
suvarna-191,O=C=O,[H][H],CO,[In].[Pt],0.28893880602409133,1.0,299.85,20.0,3.0,24000.0,2.0,97.5,suvarna
suvarna-192,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],0.288,1.0,209.85000000000002,40.0,3.0,15000.0,4.0,35.6,suvarna
suvarna-193,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[In],0.2876,1.0,249.85000000000002,50.0,8.0,6000.0,4.0,54.0,suvarna
suvarna-194,O=C=O,[H][H],CO,[In].[Zn].[Cu],0.2876,1.0,249.85000000000002,50.0,8.0,6000.0,3.0,17.0,suvarna
suvarna-195,O=C=O,[H][H],CO,[Cu].[Zn].[Ce].[Ti],0.28672000000000003,1.0,239.85000000000002,30.0,3.0,7500.0,4.0,44.7,suvarna
suvarna-196,O=C=O,[H][H],CO,[Cu].[C].[In],0.2860182903281837,1.0,279.85,30.0,3.0,12500.0,3.0,7.7,suvarna
suvarna-197,O=C=O,[H][H],CO,[Cu].[Zn],0.28416,1.0,239.85000000000002,60.0,3.0,14800.0,2.0,22.0,suvarna
suvarna-198,O=C=O,[H][H],CO,[In],0.2839847908745245,1.0,319.85,50.0,3.0,9000.0,1.0,100.0,suvarna
